show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_x,crew,orig_lang,budget_x,revenue,score,genre,year_added,month_added,release_day_gap,first_country,target_ages,duration_min
s168,Movie,open season 2,"Matthew O'Callaghan, Todd Wilderman","Joel McHale, Mike Epps, Jane Krakowski, Billy Connolly, Crispin Glover, Steve Schirripa, Georgia Engel, Diedrich Bader, Cody Cameron, Fred Stoller, Olivia Hack","United States, Canada",2021-09-01 00:00:00,2008,PG,76 min,"Children & Family Movies, Comedies",Elliot the buck and his forest-dwelling cohorts must rescue their dachshund pal from some spoiled pets bent on returning him to domesticity.,2008-12-31 00:00:00,"Joel McHale, Elliot (Voice), Mike Epps, Boog (Voice), Cody Cameron, Mr. Weenie (voice), Georgia Engel, Bobbie (voice), Jane Krakowski, Giselle (Voice), Billy Connolly, McSquizzy (voice), Crispin Glover, Fifi (voice), Maddie Taylor, Deni / Buddy / Ian (voice), Steve Schirripa, Roberto (voice)",English,39120168.6,8700000,58,"['Children & Family Movies', 'Comedies']",2021,9,4627,United States,Older Kids,76
s169,Movie,osmosis jones,"Bobby Farrelly, Peter Farrelly","Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood, William Shatner, Ron Howard, Kid Rock, Ben Stein",United States,2021-09-01 00:00:00,2001,PG,95 min,"Action & Adventure, Children & Family Movies, Comedies",Peter and Bobby Farrelly outdo themselves with this partially animated tale about an out-of-shape 40-year-old man who's the host to various organisms.,2001-08-10 00:00:00,"Chris Rock, Osmosis Jones (voice), Laurence Fishburne, Thrax (voice), David Hyde Pierce, Drix (voice), Brandy Norwood, Leah (voice), Bill Murray, Frank Detorre, Molly Shannon, Mrs. Boyd, William Shatner, Mayor Phlegmming (voice), Ron Howard, Tom Colonic (voice), Sherry Lynn, (voice)",English,70000000,13596911,65,"['Action & Adventure', 'Children & Family Movies', 'Comedies']",2021,9,7327,United States,Older Kids,95
s173,Movie,school of rock,Richard Linklater,"Jack Black, Joan Cusack, Mike White, Sarah Silverman, Lee Wilkof, Kate McGregor-Stewart, Adam Pascal, Suzzanne Douglas, Miranda Cosgrove, Kevin Alexander Clark, Joey Gaydos Jr., Robert Tsai, Veronica Afflerbach, Jordan-Claire Green","United States, Germany",2021-09-01 00:00:00,2003,PG-13,110 min,"Comedies, Music & Musicals","Musician Dewey Finn gets a job as a fourth-grade substitute teacher, where he secretly begins teaching his students the finer points of rock 'n' roll.",2004-02-06 00:00:00,"Jack Black, Dewey Finn, Joan Cusack, Rosalie Mullins, Mike White, Ned Schneebly, Sarah Silverman, Patty Di Marco, Lee Wilkof, Mr. Green, Kate McGregor-Stewart, Mrs. Lemmons, Adam Pascal, Theo, Suzzanne Douglas, Tomika's Mother, Miranda Cosgrove, Summer Hathaway",English,20000000,131944672,71,"['Comedies', 'Music & Musicals']",2021,9,6417,United States,Teens,110
s175,Movie,tears of the sun,Antoine Fuqua,"Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie",United States,2021-09-01 00:00:00,2003,R,121 min,"Action & Adventure, Dramas","A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.",2003-08-14 00:00:00,"Bruce Willis, Lieutenant A.K. Waters, Monica Bellucci, Dr. Lena Fiore Kendricks, Cole Hauser, James 'Red' Atkins, Eamonn Walker, Ellis 'Zee' Pettigrew, Johnny Messner, Kelly Lake, Nick Chinlund, Michael 'Slo' Slowenski, Tom Skerritt, Captain Bill Rhodes, Akosua Busia, Patience, Chad Smith, Jason 'Flea' Mabry",English,75000000,85632458,68,"['Action & Adventure', 'Dramas']",2021,9,6593,United States,Adults,121
s176,Movie,the blue lagoon,Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels, Elva Josephson, Glenn Kohan, Alan Hopgood, Gus Mercurio",United States,2021-09-01 00:00:00,1980,R,105 min,"Dramas, Romantic Movies","Two shipwrecked children, stranded for years on a deserted island, fall in love as teenagers and attempt to forge a life in the isolated paradise.",1980-11-27 00:00:00,"Brooke Shields, Emmeline, Christopher Atkins, Richard, Leo McKern, Paddy Button, William Daniels, Arthur Lestrange, Jeffrey Kleiser, Lookout, Gus Mercurio, Officer, Elva Josephson, Young Emmeline, Glenn Kohan, Young Richard, Bradley Pryce, Little Paddy",English,4500000,47923795,62,"['Dramas', 'Romantic Movies']",2021,9,14888,United States,Adults,105
s177,Movie,the golden child,Michael Ritchie,"Eddie Murphy, J.L. Reate, Charles Dance, Charlotte Lewis, Victor Wong, Randall Tex Cobb, James Hong, Shakti Chen, Tau Logo, Tiger Chung Lee",United States,2021-09-01 00:00:00,1986,PG-13,94 min,"Action & Adventure, Comedies",A fast-talking L.A. social worker goes through a series of traps and terrors to find a kidnapped Tibetan child with mystical powers.,1986-12-26 00:00:00,"Eddie Murphy, Chandler Jarrell, Charles Dance, Sardo Numspa, Charlotte Lewis, Kee Nang, J.L. Reate, The Golden Child, Victor Wong, The Old Man, Randall 'Tex' Cobb, Til, James Hong, Doctor Hong, Shakti Chen, Kala, Tau Logo, Yu",English,12000000,79817937,59,"['Action & Adventure', 'Comedies']",2021,9,12668,United States,Teens,94
s178,Movie,the guns of navarone,J. Lee Thompson,"Gregory Peck, David Niven, Anthony Quinn, Stanley Baker, Anthony Quayle, James Darren, Irene Papas, Gia Scala, James Robertson Justice, Richard Harris","United Kingdom, United States",2021-09-01 00:00:00,1961,TV-14,156 min,"Action & Adventure, Classic Movies","During World War II, British forces launch an attack designed to take out the massive Nazi cannons that guard a critical sea channel.",1961-10-27 00:00:00,"Gregory Peck, Capt. Keith Mallory, David Niven, Cpl. James Arthur Miller, Anthony Quinn, Col. Andrea Stavros, Stanley Baker, Pvt. 'Butcher' Brown, Anthony Quayle, Maj. Roy Franklin, James Darren, Pvt. Spyros Pappadimos, Irene Papas, Maria Pappadimos, Gia Scala, Anna, James Robertson Justice, Commodore Jensen / Prologue Narrator",English,6000000,28900000,73,"['Action & Adventure', 'Classic Movies']",2021,9,21859,United Kingdom,Teens,156
s179,Movie,the interview,"Evan Goldberg, Seth Rogen","James Franco, Seth Rogen, Lizzy Caplan, Randall Park, Diana Bang, Timothy Simons, Reese Alexander, James Yi",United States,2021-09-01 00:00:00,2014,R,112 min,"Action & Adventure, Comedies",Seth Rogen and James Franco star in this provocative comedy about two journalists recruited by the CIA after they arrange an interview with Kim Jong-un.,2015-01-22 00:00:00,"James Franco, Dave Skylark, Seth Rogen, Aaron Rapaport, Lizzy Caplan, Agent Lacey, Randall Park, Kim Jong-un, Diana Bang, Sook, Timothy Simons, Malcolm, Reese Alexander, Agent Botwin, James Yi, Officer Koh, Paul Bae, Officer Yu",English,44000000,12342632,62,"['Action & Adventure', 'Comedies']",2021,9,2414,United States,Adults,112
s180,Movie,the nutty professor,Tom Shadyac,"Eddie Murphy, Jada Pinkett Smith, James Coburn, Larry Miller, Dave Chappelle, John Ales, Patricia Wilson, Jamal Mixon",United States,2021-09-01 00:00:00,1996,PG-13,95 min,"Comedies, Romantic Movies","After being made fun of for his weight, a kind and brainy professor takes a dose of a revolutionary formula that changes more than just his appearance.",1996-09-19 00:00:00,"Eddie Murphy, Sherman Klump / Buddy Love / Papa / Mama / Grandma / Ernie, Jada Pinkett Smith, Carla Purty, James Coburn, Harlan Hartley, Larry Miller, Dean Richmond, Dave Chappelle, Reggie Warrington, John Ales, Jason, Athena Massey, Sexy Girl, Lisa Boyle, Sexy Girl, Patricia Wilson, Dean's Secretary",English,55000000,273814019,56,"['Comedies', 'Romantic Movies']",2021,9,9113,United States,Teens,95
s183,Movie,welcome home roscoe jenkins,Malcolm D. Lee,"Martin Lawrence, James Earl Jones, Joy Bryant, Margaret Avery, Mike Epps, Mo'Nique, Cedric the Entertainer, Nicole Ari Parker, Michael Clarke Duncan, Louis C.K.",United States,2021-09-01 00:00:00,2008,PG-13,114 min,Comedies,"R.J. travels to Georgia for his parents' 50th anniversary. But after pompously flaunting his Hollywood lifestyle, he must examine what he's become.",2008-02-08 00:00:00,"Martin Lawrence, Roscoe Jenkins, James Earl Jones, Papa Jenkins, Margaret Avery, Mamma Jenkins, Joy Bryant, Bianca Kittles, Cedric the Entertainer, Clyde Stubb, Nicole Ari Parker, Lucinda Allen, Michael Clarke Duncan, Sheriff Otis Jenkins, Mike Epps, Reggie, Mo'Nique, Betty",English,27500000,43607627,61,['Comedies'],2021,9,4954,United States,Teens,114
s184,Movie,in the line of fire,Wolfgang Petersen,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole, Fred Thompson, John Mahoney, Gregory Alan Williams, Jim Curley, Sally Hughes",United States,2021-08-31 00:00:00,1993,R,129 min,"Action & Adventure, Classic Movies",A twisted yet ingenious killer torments a veteran Secret Service agent who's haunted by his failure years ago to save President John F. Kennedy.,1993-10-07 00:00:00,"Clint Eastwood, Secret Service Agent Frank Horrigan, John Malkovich, Mitch Leary, Rene Russo, Secret Service Agent Lilly Raines, Dylan McDermott, Secret Service Agent Al D'Andrea, Gary Cole, Secret Service Presidential Detail Agent-In-Charge Bill Watts, Fred Dalton Thompson, White House Chief of Staff Harry Sargent, John Mahoney, Sam Campagna, Gregory Alan Williams, Matt Wilder, Jim Curley, President",English,40000000,176997168,70,"['Action & Adventure', 'Classic Movies']",2021,8,10190,United States,Adults,129
s192,Movie,wind river,Taylor Sheridan,"Jeremy Renner, Elizabeth Olsen, Jon Bernthal, Gil Birmingham, Kelsey Asbille, Tantoo Cardinal, Teo Briones, Matthew Del Negro, Hugh Dillon, Julia Jones, James Jordan, Eric Lange, Martin Sensmeier, Mason Davis, Graham Greene","United Kingdom, Canada, United States",2021-08-28 00:00:00,2017,R,107 min,"Dramas, Independent Movies",A tracker with the U.S. Fish and Wildlife Service assists a rookie FBI agent who's investigating a teen girl's murder on a remote Wyoming reservation.,2017-08-10 00:00:00,"Jeremy Renner, Cory Lambert, Elizabeth Olsen, Jane Banner, Gil Birmingham, Martin Hanson, Graham Greene, Ben, Jon Bernthal, Matt Rayburn, Kelsey Asbille, Natalie Hanson, Teo Briones, Casey Lambert, Tantoo Cardinal, Alice Crowheart, Matthew Del Negro, Dillon",English,11000000,44984979,74,"['Dramas', 'Independent Movies']",2021,8,1479,United Kingdom,Adults,107
s229,Movie,the november man,Roger Donaldson,"Pierce Brosnan, Luke Bracey, Olga Kurylenko, Eliza Taylor, Caterina Scorsone, Bill Smitrovich, Will Patton, Amila Terzimehic, Lazar Ristovski, Mediha Musliovic","United States, United Kingdom",2021-08-25 00:00:00,2014,R,108 min,Action & Adventure,"An ex-CIA agent emerges from retirement to protect an important witness, but he soon discovers that old friends can make the most dangerous enemies.",2014-11-26 00:00:00,"Pierce Brosnan, Peter H. Devereaux, Luke Bracey, David Mason, Olga Kurylenko, Alice Fournier, Bill Smitrovich, Hanley, Amila Terzimehic, Alexa, Lazar Ristovski, Arkady Federov, Eliza Taylor, Sarah, Caterina Scorsone, Celia, Akie Kotabe, Meyers",English,15000000,34820335,61,['Action & Adventure'],2021,8,2464,United States,Adults,108
s230,Movie,the old ways,Christopher Alender,"Brigitte Kali Canales, Andrea Cortes, Julia Vera, Sal Lopez",United States,2021-08-25 00:00:00,2020,TV-MA,90 min,Horror Movies,"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed.",2021-08-25 00:00:00,"Brigitte Kali Canales, Cristina Lopez, Andrea Cortés, Miranda, Julian Lerma, Demon Boy, Sal Lopez, Javi, Julia Vera, Luz, AJ Bowen, Carson",English,148200000,709840720.6,70,['Horror Movies'],2021,8,0,United States,Adults,90
s232,Movie,the water man,David Oyelowo,"David Oyelowo, Rosario Dawson, Lonnie Chavis, Amiah Miller, Alfred Molina, Maria Bello",United States,2021-08-25 00:00:00,2021,PG,92 min,"Children & Family Movies, Dramas","Desperate to save his ailing mother, 11-year-old Gunner runs away from home on a quest to find a mythic figure rumored to have the power to cheat death.",2020-09-13 00:00:00,"David Oyelowo, Amos Boone, Amiah Miller, Jo Riley, Lonnie Chavis, Gunner Boone, Rosario Dawson, Mary Boone, Maria Bello, Sheriff Goodwin, Alfred Molina, Jim Bussey, Aaron Trainor, George Riley, Ted Rooney, Edward Schaal, Jessica Oyelowo, Missus Bakemeyer",English,57000000,552139144.6,62,"['Children & Family Movies', 'Dramas']",2021,8,346,United States,Older Kids,92
s248,Movie,sweet girl,Brian Andrew Mendoza,"Jason Momoa, Isabela Merced, Manuel Garcia-Rulfo, Amy Brenneman, Adria Arjona, Raza Jaffrey, Justin Bartha, Lex Scott Davis, Michael Raymond-James",United States,2021-08-20 00:00:00,2021,R,110 min,"Action & Adventure, Dramas","He lost the love of his life to a pharmaceutical company's greed. Now his daughter is without a mother, and he's without justice. For now.",2021-08-20 00:00:00,"Jason Momoa, Ray Cooper, Isabela Merced, Rachel Cooper, Manuel Garcia-Rulfo, Amo Santos, Amy Brenneman, Diana Morgan, Adria Arjona, Amanda Cooper, Milena Rivero, Rachel 11 Y / O, Justin Bartha, Simon Keeley, Raza Jaffrey, Vinod Shah, Lex Scott Davis, FBI Agent Sarah Meeker",English,103000000,687638145.4,67,"['Action & Adventure', 'Dramas']",2021,8,0,United States,Adults,110
s265,Movie,walk of shame,Steve Brill,"Elizabeth Banks, James Marsden, Gillian Jacobs, Sarah Wright, Ethan Suplee, Bill Burr, Ken Davitian, Lawrence Gilliard Jr., Alphonso Mcauley, Da'Vone McDonald, John Marsden, Willie Garson, Oliver Hudson, P.J. Byrne",United States,2021-08-16 00:00:00,2014,R,94 min,"Comedies, Independent Movies","After a night of boozy carousing, a local newscaster finds herself stranded on the streets of LA just hours before the job interview of a lifetime.",2014-09-10 00:00:00,"Elizabeth Banks, Meghan, James Marsden, Gordon, Gillian Jacobs, Rose, Sarah Wright, Denise, Ethan Suplee, Officer Dave, Bill Burr, Officer Walter, Ken Davitian, Cab Driver, Lawrence Gilliard Jr., Scrilla, Alphonso McAuley, Pookie",English,21800000.2,8122990,60,"['Comedies', 'Independent Movies']",2021,8,2532,United States,Adults,94
s268,Movie,the piano,Jane Campion,"Holly Hunter, Harvey Keitel, Sam Neill, Anna Paquin, Kerry Walker, Genevieve Lemon, Tungia Baker, Ian Mune","New Zealand, Australia, France, United States",2021-08-15 00:00:00,1993,R,121 min,"Classic Movies, Dramas, Independent Movies","With her daughter and her beloved piano in tow, a mute Scottish woman arrives in New Zealand, where a gruff loner sets out to seduce her.",1993-06-15 00:00:00,"Holly Hunter, Ada McGrath, Harvey Keitel, George Baines, Sam Neill, Alisdair Stewart, Anna Paquin, Flora McGrath, Cliff Curtis, Mana, Kerry Walker, Aunt Morag, Ian Mune, Reverend, Geneviève Lemon, Nessie, Pete Smith, Hone",English,7000000,40207064,74,"['Classic Movies', 'Dramas', 'Independent Movies']",2021,8,10288,New Zealand,Adults,121
s271,Movie,beckett,Ferdinando Cito Filomarino,"John David Washington, Boyd Holbrook, Alicia Vikander, Vicky Krieps, Lena Kitsopoulou, Panos Koronis, Maria Votti","Italy, Brazil, Greece",2021-08-13 00:00:00,2021,TV-MA,110 min,Action & Adventure,An American tourist goes on the run in Greece after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,2021-08-13 00:00:00,"John David Washington, Beckett, Vicky Krieps, Lena, Panos Koronis, Xenakis, Boyd Holbrook, Tynan, Alicia Vikander, April, Daphne Alexander, Thalia Symons, Leonardo Thimo, Passenger, Myrsini Morelli, Protester, Lena Kitsopoulou, ",English,120000000,485661793.4,63,['Action & Adventure'],2021,8,0,Italy,Adults,110
s285,Movie,the kissing booth 3,Vince Marcello,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald, Taylor Zakhar Perez, Maisie Richardson-Sellers, Meganne Young, Stephen Jennings","United Kingdom, United States",2021-08-11 00:00:00,2021,TV-14,114 min,"Comedies, Romantic Movies","Determined to make the most of her final summer before college, Elle plans the ultimate bucket list as she navigates what comes next with Noah and Lee.",2021-08-11 00:00:00,"Joey King, Elle Evans, Joel Courtney, Lee Flynn, Jacob Elordi, Noah Flynn, Molly Ringwald, Mrs. Flynn, Taylor Zakhar Perez, Marco Peña, Meganne Young, Rachel, Maisie Richardson-Sellers, Chloe Winthrop, Stephen Jennings, Mr. Evans, Carson White, Brad",English,94100000,683545513.4,70,"['Comedies', 'Romantic Movies']",2021,8,0,United Kingdom,Teens,114
s301,Movie,vivo,"Kirk DeMicco, Brandon Jeffords","Lin-Manuel Miranda, Ynairaly Simo, Zoe Saldana, Juan de Marcos, Brian Tyree Henry, Gloria Estefan, Michael Rooker, Nicole Byer","Canada, United States",2021-08-06 00:00:00,2021,PG,100 min,"Children & Family Movies, Music & Musicals",A music-loving kinkajou embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,2021-08-06 00:00:00,"Lin-Manuel Miranda, Vivo (voice), Ynairaly Simo, Gabi (voice), Zoe Saldaña, Rosa (voice), Juan de Marcos González, Andrés (voice), Brian Tyree Henry, Dancarino (voice), Gloria Estefan, Marta Sandoval (voice), Michael Rooker, Lutador (voice), Nicole Byer, Valentina (voice), Katie Lowes, Becky (voice)",English,125000000,1139731798,74,"['Children & Family Movies', 'Music & Musicals']",2021,8,0,Canada,Older Kids,100
s308,Movie,aftermath,Peter Winther,"Ashley Greene, Shawn Ashmore, Sharif Atkins, Britt Baron, Diana Hopper, Ross McCall, Jamie Kaler, Travis Coles, Susan Walters, Jason Liles",United States,2021-08-04 00:00:00,2021,TV-MA,115 min,Horror Movies,"Desperate to save their marriage, a young couple takes a deal and moves into their dream home, but disturbing events reveal the house's troubled history.",2021-08-04 00:00:00,"Ashley Greene, Natalie, Shawn Ashmore, Kevin, Britt Baron, Dani, Ross McCall, Nick, Soraya Kelley, , Diana Hopper, Avery, Travis Coles, , Debbie Fan, , Sandra Prosper, Anne",English,88940523.8,712814463.6,63,['Horror Movies'],2021,8,0,United States,Adults,115
s326,Movie,beethoven,Brian Levant,"Charles Grodin, Bonnie Hunt, Dean Jones, Oliver Platt, Stanley Tucci, Nicholle Tom, Christopher Castile, Sarah Rose Karr, David Duchovny, Patricia Heaton, O-Lan Jones, Nancy Fish",United States,2021-08-01 00:00:00,1992,PG,87 min,"Children & Family Movies, Comedies","A father reluctantly agrees to let his children keep a St. Bernard puppy, but the playful pooch soon turns into a full-grown engine of destruction.",1992-04-09 00:00:00,"Charles Grodin, George Newton, Bonnie Hunt, Alice Newton, Dean Jones, Herman Varnick, Nicholle Tom, Ryce Newton, Christopher Castile, Ted, Sarah Rose Karr, Emily, Chris, Beethoven, Oliver Platt, Harvey, Stanley Tucci, Vernon",English,9100168.6,147214049,58,"['Children & Family Movies', 'Comedies']",2021,8,10706,United States,Older Kids,87
s327,Movie,beethoven's 2nd,Rod Daniel,"Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile, Sarah Rose Karr, Debi Mazar, Chris Penn",United States,2021-08-01 00:00:00,1993,PG,88 min,"Children & Family Movies, Comedies","After St. Bernard Beethoven sires a brood with Missy, he and the Newton kids must intervene when Missy's owner tries to sell the puppies.",1993-12-23 00:00:00,"Charles Grodin, George Newton, Bonnie Hunt, Alice Newton, Nicholle Tom, Ryce Newton, Christopher Castile, Ted Newton, Sarah Rose Karr, Emily Newton, Debi Mazar, Regina, Chris Penn, Floyd, Ashley Hamilton, Taylor Devereaux, Danny Masterson, Seth",English,15000000,118243066,55,"['Children & Family Movies', 'Comedies']",2021,8,10083,United States,Older Kids,88
s328,Movie,beowulf,Robert Zemeckis,"Ray Winstone, Anthony Hopkins, John Malkovich, Angelina Jolie, Robin Wright, Brendan Gleeson, Crispin Glover, Alison Lohman, Sharisse Baker-Bernard","United States, United Kingdom",2021-08-01 00:00:00,2007,PG-13,114 min,"Action & Adventure, Sci-Fi & Fantasy",This deftly animated take on a legendary Old English epic tells the timeless tale of a Scandinavian hero who's known for slaying dragons.,2007-11-16 00:00:00,"Ray Winstone, Beowulf / Golden Man / Dragon, Angelina Jolie, Grendel's Mother, Anthony Hopkins, Hrothgar, John Malkovich, Unferth, Robin Wright, Wealthow, Brendan Gleeson, Wiglaf, Crispin Glover, Grendel, Alison Lohman, Ursula, Paul Baker, Musician #1",English,150000000,195080579,59,"['Action & Adventure', 'Sci-Fi & Fantasy']",2021,8,5007,United States,Teens,114
s330,Movie,catch me if you can,Steven Spielberg,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin","United States, Canada",2021-08-01 00:00:00,2002,PG-13,142 min,Dramas,"An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit.",2003-01-09 00:00:00,"Leonardo DiCaprio, Frank Abagnale Jr., Tom Hanks, Carl Hanratty, Christopher Walken, Frank Abagnale, Martin Sheen, Roger Strong, Nathalie Baye, Paula Abagnale, Amy Adams, Brenda Strong, James Brolin, Jack Barnes, Jennifer Garner, Cheryl Ann, Chris Ellis, Special Agent Witkins",English,52000000,352114312,80,['Dramas'],2021,8,6779,United States,Teens,142
